Time,Region,value
2047,REF,1.522437
2047,CAZ,4.059167
2047,CHA,0.935958
2047,IND,0.624371
2047,JPN,2.300447
2047,USA,18.417463
2048,LAM,9.02668899999999
2048,OAS,6.992044
2048,SSA,2.381368
2048,EUR,29.373105
2048,NEU,2.028959
2048,MEA,2.60656
2048,REF,1.522437
2048,CAZ,4.059167
2048,CHA,0.935958
2048,IND,0.624371
2048,JPN,2.300447
2048,USA,18.417463
2049,LAM,9.02668899999999
2049,OAS,6.992044
2049,SSA,2.381368
2049,EUR,29.373105
2049,NEU,2.028959
2049,MEA,2.60656
2049,REF,1.522437
2049,CAZ,4.059167
2049,CHA,0.935958
2049,IND,0.624371
2049,JPN,2.300447
2049,USA,18.417463
2050,LAM,9.02668899999999
2050,OAS,6.992044
2050,SSA,2.381368
2050,EUR,29.373105
2050,NEU,2.028959
2050,MEA,2.60656
2050,REF,1.522437
2050,CAZ,4.059167
2050,CHA,0.935958
2050,IND,0.624371
2050,JPN,2.300447
2050,USA,18.417463
2051,LAM,9.02668899999999
2051,OAS,6.992044
2051,SSA,2.381368
2051,EUR,29.373105
2051,NEU,2.028959
2051,MEA,2.60656
2051,REF,1.522437
2051,CAZ,4.059167
2051,CHA,0.935958
2051,IND,0.624371
2051,JPN,2.300447
2051,USA,18.417463
2052,LAM,9.02668899999999
2052,OAS,6.992044
2052,SSA,2.381368
2052,EUR,29.373105
2052,NEU,2.028959
2052,MEA,2.60656
2052,REF,1.522437
2052,CAZ,4.059167
2052,CHA,0.935958
2052,IND,0.624371
2052,JPN,2.300447
2052,USA,18.417463
2053,LAM,9.02668899999999
2053,OAS,6.992044
2053,SSA,2.381368
2053,EUR,29.373105
2053,NEU,2.028959
2053,MEA,2.60656
2053,REF,1.522437
2053,CAZ,4.059167
2053,CHA,0.935958
2053,IND,0.624371
2053,JPN,2.300447
2053,USA,18.417463
2054,LAM,9.02668899999999
2054,OAS,6.992044
2054,SSA,2.381368
2054,EUR,29.373105
2054,NEU,2.028959
2054,MEA,2.60656
2054,REF,1.522437
2054,CAZ,4.059167
2054,CHA,0.935958
2054,IND,0.624371
2054,JPN,2.300447
2054,USA,18.417463
2055,LAM,9.02668899999999
2055,OAS,6.992044
2055,SSA,2.381368
2055,EUR,29.373105
2055,NEU,2.028959
2055,MEA,2.60656
2055,REF,1.522437
2055,CAZ,4.059167
2055,CHA,0.935958
2055,IND,0.624371
2055,JPN,2.300447
2055,USA,18.417463
2056,LAM,9.02668899999999
2056,OAS,6.992044
2056,SSA,2.381368
2056,EUR,29.373105
2056,NEU,2.028959
2056,MEA,2.60656
2056,REF,1.522437
2056,CAZ,4.059167
2056,CHA,0.935958
2056,IND,0.624371
2056,JPN,2.300447
2056,USA,18.417463
2057,LAM,9.02668899999999
2057,OAS,6.992044
2057,SSA,2.381368
2057,EUR,29.373105
2057,NEU,2.028959
2057,MEA,2.60656
2057,REF,1.522437
2057,CAZ,4.059167
2057,CHA,0.935958
2057,IND,0.624371
2057,JPN,2.300447
2057,USA,18.417463
2058,LAM,9.02668899999999
2058,OAS,6.992044
2058,SSA,2.381368
2058,EUR,29.373105
2058,NEU,2.028959
2058,MEA,2.60656
2058,REF,1.522437
2058,CAZ,4.059167
2058,CHA,0.935958
2058,IND,0.624371
2058,JPN,2.300447
2058,USA,18.417463
2059,LAM,9.02668899999999
2059,OAS,6.992044
2059,SSA,2.381368
2059,EUR,29.373105
2059,NEU,2.028959
2059,MEA,2.60656
2059,REF,1.522437
2059,CAZ,4.059167
2059,CHA,0.935958
2059,IND,0.624371
2059,JPN,2.300447
2059,USA,18.417463
2060,LAM,9.02668899999999
2060,OAS,6.992044
2060,SSA,2.381368
2060,EUR,29.373105
2060,NEU,2.028959
2060,MEA,2.60656
2060,REF,1.522437
2060,CAZ,4.059167
2060,CHA,0.935958
2060,IND,0.624371
2060,JPN,2.300447
2060,USA,18.417463
2061,LAM,9.02668899999999
2061,OAS,6.992044
2061,SSA,2.381368
2061,EUR,29.373105
2061,NEU,2.028959
2061,MEA,2.60656
2061,REF,1.522437
2061,CAZ,4.059167
2061,CHA,0.935958
2061,IND,0.624371
2061,JPN,2.300447
2061,USA,18.417463
2062,LAM,9.02668899999999
2062,OAS,6.992044
2062,SSA,2.381368
2062,EUR,29.373105
2062,NEU,2.028959
2062,MEA,2.60656
2062,REF,1.522437
2062,CAZ,4.059167
2062,CHA,0.935958
2062,IND,0.624371
2062,JPN,2.300447
2062,USA,18.417463
2063,LAM,9.02668899999999
2063,OAS,6.992044
2063,SSA,2.381368
2063,EUR,29.373105
2063,NEU,2.028959
2063,MEA,2.60656
2063,REF,1.522437
2063,CAZ,4.059167
2063,CHA,0.935958
2063,IND,0.624371
2063,JPN,2.300447
2063,USA,18.417463
2064,LAM,9.02668899999999
2064,OAS,6.992044
2064,SSA,2.381368
2064,EUR,29.373105
2064,NEU,2.028959
2064,MEA,2.60656
2064,REF,1.522437
2064,CAZ,4.059167
2064,CHA,0.935958
2064,IND,0.624371
2064,JPN,2.300447
2064,USA,18.417463
2065,LAM,9.02668899999999
2065,OAS,6.992044
2065,SSA,2.381368
2065,EUR,29.373105
2065,NEU,2.028959
2065,MEA,2.60656
2065,REF,1.522437
2065,CAZ,4.059167
2065,CHA,0.935958
2065,IND,0.624371
2065,JPN,2.300447
2065,USA,18.417463
2066,LAM,9.02668899999999
2066,OAS,6.992044
2066,SSA,2.381368
2066,EUR,29.373105
2066,NEU,2.028959
2066,MEA,2.60656
2066,REF,1.522437
2066,CAZ,4.059167
2066,CHA,0.935958
2066,IND,0.624371
2066,JPN,2.300447
2066,USA,18.417463
2067,LAM,9.02668899999999
2067,OAS,6.992044
2067,SSA,2.381368
2067,EUR,29.373105
2067,NEU,2.028959
2067,MEA,2.60656
2067,REF,1.522437
2067,CAZ,4.059167
2067,CHA,0.935958
2067,IND,0.624371
2067,JPN,2.300447
2067,USA,18.417463
2068,LAM,9.02668899999999
2068,OAS,6.992044
2068,SSA,2.381368
2068,EUR,29.373105
2068,NEU,2.028959
2068,MEA,2.60656
2068,REF,1.522437
2068,CAZ,4.059167
2068,CHA,0.935958
2068,IND,0.624371
2068,JPN,2.300447
2068,USA,18.417463
2069,LAM,9.02668899999999
2069,OAS,6.992044
2069,SSA,2.381368
2069,EUR,29.373105
2069,NEU,2.028959
2069,MEA,2.60656
2069,REF,1.522437
2069,CAZ,4.059167
2069,CHA,0.935958
2069,IND,0.624371
2069,JPN,2.300447
2069,USA,18.417463
2070,LAM,9.02668899999999
2070,OAS,6.992044
2070,SSA,2.381368
2070,EUR,29.373105
2070,NEU,2.028959
2070,MEA,2.60656
2070,REF,1.522437
2070,CAZ,4.059167
2070,CHA,0.935958
2070,IND,0.624371
2070,JPN,2.300447
2070,USA,18.417463
2071,LAM,9.02668899999999
2071,OAS,6.992044
2071,SSA,2.381368
2071,EUR,29.373105
2071,NEU,2.028959
2071,MEA,2.60656
2071,REF,1.522437
2071,CAZ,4.059167
2071,CHA,0.935958
2071,IND,0.624371
2071,JPN,2.300447
2071,USA,18.417463
2072,LAM,9.02668899999999
2072,OAS,6.992044
2072,SSA,2.381368
2072,EUR,29.373105
2072,NEU,2.028959
2072,MEA,2.60656
2072,REF,1.522437
2072,CAZ,4.059167
2072,CHA,0.935958
2072,IND,0.624371
2072,JPN,2.300447
2072,USA,18.417463
2073,LAM,9.02668899999999
2073,OAS,6.992044
2073,SSA,2.381368
2073,EUR,29.373105
2073,NEU,2.028959
2073,MEA,2.60656
2073,REF,1.522437
2073,CAZ,4.059167
2073,CHA,0.935958
2073,IND,0.624371
2073,JPN,2.300447
2073,USA,18.417463
2074,LAM,9.02668899999999
2074,OAS,6.992044
2074,SSA,2.381368
2074,EUR,29.373105
2074,NEU,2.028959
2074,MEA,2.60656
2074,REF,1.522437
2074,CAZ,4.059167
2074,CHA,0.935958
2074,IND,0.624371
2074,JPN,2.300447
2074,USA,18.417463
2075,LAM,9.02668899999999
2075,OAS,6.992044
2075,SSA,2.381368
